OR-29,"Dragon, Large ",272
OR-32,Temple Buddha Head,810
OR-39,Indonesian Seated Buddha,247
PD-150,Medallion Pedestal,322
OR-127,Small Temple Buddha,70
OR-135,Rustic Antique Buddha,70
OR-133,Standing Lotus Buddha,85
OR-134,Seated Lotus Buddha,107
OR-148,Quan Yin,227
OR-149,Celestial Buddha,122
OR-150,Praying Monk,85
OR-151,Luohan,107
OR-123,Abaca Buddha,147
OR-131,Dancing Buddha,85
OR-156,Joyful Buddha,107
OR-02,Ho Tai,85
OR-06,Buddha,85
OR-35,Mini Pagoda,60
OR-125,Artifact Buddha,35
OR-138,Tranquility Buddha,25
OR-22,Mini Foo Dog-Right,60
OR-22 Set,Mini Foo Dogs Facing Lt and Rt  OR-22L and OR-22,120
OR-22L,Mini Foo Dog-Left,60
OR-129,Small Temple Foo Dog Left,40
OR-129 Set,Sm Temple Foo Dog Lt and Rt OR-129 and OR-130,80
OR-130,Small Temple Foo Dog Right,40
OR-146,"Serene Buddha, Small",18
OR-147,"Serene Buddha, Medium",35
OR-106,Sapporo Lantern,247
OR-132,Acadia Pagoda,222
OR-24,Rustic Medium Pagoda,107
OR-27,Morris Seated Buddha,197
OR-28,Morris Standing Buddha,247
OR-36,Morris Round Pagoda,247
OR-141,Bamboo Pagoda,222
OR-144,Antique Pagoda,122
OR-105,Naka Lantern,385
OR-107,Atsumi Lantern,172
OR-108,Katsura Lantern,172
OR-116,Nobility,172
OR-25,Oriental Maiden,247
OR-122,"Seated Buddha, Small",107
OR-126,Hiroki,70
OR-31,Oriental Maiden w/Bowl,172
R-110,"Classic Madonna, Large",622
R-041,"Madonna, Small ",55
R-042,"Madonna, Medium ",122
R-106,Classic Madonna,247
R-024,St. Francis w/Shell,172
R-027,"St. Francis w/Animals 36""",322
R-108,Woodland St. Francis,135
R-112,"St. Francis w/Animals, Small",55
R-115,"St. Fiacre, Medium",135
S-474,Celtic Cross,107
PD-38,Plain Quadro Pedestal,80
R-031,St. Fiacre,172
R-047,Padre Pio,172
R-052,"St. Francis 25""",135
R-104,St. Francis w/Birds,135
R-101,St Francis w/Baby Bird,247
R-116,Kneeling St. Francis w/Bird,297
B-137,Celeste (1 pc),197
C-077,Cherub Birdfeeder,85
C-079,Praying Angel,172
R-045,Madonna of the Roses,172
C-101,"Sitting Cherub, Small",47
C-102,"Sitting Cherub, Medium ",85
R-055,"Madonna 14""",47
R-102,"St. Francis 14""",47
R-103,"St. Fiacre 14""",47
PD-39,Garland Quadro Pedestal,92
R-060,Autumn Angel,197
R-107,Canterbury Angel,247
R-109,Garden Madonna,135
R-105,Standing Madonna and Child,172
R-114,Fiona's Angel,172
C-107,Angelica,97
C-108,Evangeline,97
C-109,Claire,97
PD-199,Seasons Globe Holder,210
PD-200,Winslet Globe Holder,185
F-254,Square Eden Plaque,50
PD-173,Textured Low Sq Pedestal,157
S-040,"Pineapple Finial, Small ",70
S-203,"Sphere Square Base, Small",97
S-204,"Sphere Round Base, Large",197
S-335,Italian Fruit Basket,297
S-439,Rouen Large Finial,122
S-442,Rouen Small Finial,97
PD-109,Arno Pedestal,247
PD-201,Small Urn Plinth,23
PD-210,Leaf Column Pedestal,172
PPD-668C,Martini Urn Sm w/Leaf Column Pedestal                             P-668 and PD-210,220
P-646,Mt. Airy Urn,155
PD-202,Tall Wolcott Pedestal,80
PD-203,Low Wolcott Pedestal,47
PD-204,Tall Lenox Pedestal,80
PD-205,Low Lenox Pedestal,47
PPD-597,Moreland Urn with Small Urn Plinth                                           P-597 and PD-201,71
PPD-598,Marella Urn w/ Tall Wolcott Pedestal                                          P-598 and PD-202,127
PPD-600,Linwood Urn w/ Low Wolcott Pedestal                                    P-600 and PD-203,95
PPD-646,Mt. Airy Urn w/ Low Lenox Ped                                         P-646 and PD-205,202
E-102L,Flip Flop Stepping Stone - Left,47
E-102R,Flip Flop Stepping Stone - Right,47
E-111,Flower Power Stepping Stone Set,92
E-111A,"Flower Power Stepping Stone, Lrg",40
E-111B,"Flower Power Stepping Stone, Med",30
E-111C,"Flower Power Stepping Stone, Sm",21
E-103,Nandina Stepping Stone,47
E-108,Gingko Stepping Stone,47
E-113,Maple Leaf Stepping Stone,47
E-27,Oak Leaves Stepping Stone,47
E-114,Hens N Chicks Stepper,23
E-116,Fossil Fern Stepper,23
E-117,Sugar Maple Stepper,35
E-120,Red Gum Stepper,35
E-122,Faux Bois Stepper,35
E-123,Hydrangea Leaf Stepper,35
T-113,Loire Console Table,622
BE-120,Fleur De Lys Curved Bench,247
BE-123,Provencal Curved Bench,485
BE-106,Provencal Bench,385
BE-119,Westbury Bench,485
BE-115,Classic Garden Bench,385
BE-122,Fontenay Bench,347
BE-100,Ryokan Bench,435
BE-30,Autumn Leaves Bench,310
BE-111,The X Bench,310
BE-113,Reef Point Bench,310
BE-127,Westland Bench,435
BE-128,Sagano Bench,310
BE-20,Curved Westchester Bench,347
BE-21,Curved Woodland Ferns Bench,347
BE-23,Leaf Curved Bench,347
BE-02,Traditional Straight Bench,172
BE-03,Traditional Curved Bench,202
BE-22,Straight Woodland Ferns Bench,247
BE-24,Dragonfly Curved Bench,247
BE-26,Snowdrop Bench,185
BE-28,Pansy Bench,202
BE-124,Owl Bench,385
BE-130,Sunflower Bench,310
BE-125,"Bois Bench, Large (1 pc)",747
BE-126,"Bois Bench, Small (1 pc)",247
BE-131,Hydrangea Leaf Bench,310
BE-116,Faux Bois Bench,485
BE-121,Birches Bench,347
BE-27,Palladio Bench,347
T-1001,Palladio Table,697
T-110,Vence Table,697
T-108,Vicenza Console Table,622
L-035,Large Vela Planter,85
L-042,Trough Garden Console Table,622
L-039,Trough Garden Bench,435
FT-159,M-Series Sphere Ftn,172
FT-162,M-Series Escala Ftn,160
FT-261,M-Series Quadro Ftn,160
FT-262,M-Series Kenzo Ftn,160
FT-260,Zen Oval Fountain,160
FT-264,M-Series Medallion Ftn,172
FT-164,M-Series Rosette Ftn,147
FT-166,M-Series Pebble Ftn,160
FT-156,M-Series Ridge Fountain,160
FT-157,M-Series Coin Fountain,172
FT-161,M-Series Platia Fountain,197
FT-178,M-Series Rustic Spa Fountain w/ Planter,237
P-580,Rustic Spa Planter,47
FT-170,M-Series Flores Ftn,172
FT-173,M-Series Veranda Ftn,172
FT-252,Mini Element With Birds Fountain,197
FT-253,Mini Element Zen Frog Fountain,197
FT-263,M-Series Flora Fountain,147
FT-265,M-Series Camellia Ftn,172
FT-190,M-Series Artifact Ftn,172
FT-47,Cara Classica Fountain,185
FT-259,Garden Terrace Meditation Fountain,197
FT-267,M-Series Bird Fountain,160
FT-268,M-Series Bamboo Ftn,147
FT-244,Cirrus Garden Terrace Fountain,172
FT-245,Hydrangea Leaves Garden Terrace Fountain,172
FT-243,Equinox Garden Terrace Fountain,172
LS-101,"Classic Tall  Pillar Candleholder                   (3"" Candle) (S/4)",97
LS-103,"Classic Pillar Candleholder w/Hurricane (3"" Candle) (S/4)",147
L-030,"Provencal Candle Vessel                       (4"" Candle) (S/1)",47
LS-100,"Roman Pillar Candleholder                        (3"" Candle) (S/4)",97
LS-102,"Classic Tall Pillar Candleholder w/Hurricane (4"" Candle) (S/4)",197
LS-104,"Classic Pillar Candleholder w/Hurricane (4"" Candle) (S/4)",197
P-627,Aurielle Planter,40
P-628,Celine Planter,47
L-033,Barca Planter,67
L-034,Small Vela Planter,67
LS-115,Tranquility Garden Set (2 pcs),35
P-445,Mini Bird Planter,33
P-446,Mini Frog Planter,33
P-585,Mini Low Reef Square Planter,23
P-586,Mini Tall Reef Square Planter,33
P-368,Aurelius Planter,85
P-572,Garden Terrace Arabesque Spa Pltr,40
P-662,Pavia Planter,40
P-388,Kira Planter,33
P-389,Arles Planter,33
P-400,Osaka Bowl,40
P-475,Ada Planter,33
P-476,Nyssa Planter,40
P-666,Basic Element Planter,35
P-667,Basic Element Long Planter,67
P-674,"Reef Planter, Small",25
P-709,"Branch Planter, Small",25
P-688,Elm Planter,85
P-690,Chestnut Planter,85
P-691,Walnut Planter,107
P-692,Locust Planter,147
P-672,Barn Board Planter Small Square ,40
P-673,Barn Board Planter 14 Inches,40
P-663,"Barn Board Planter, Medium ",47
P-675,"Barn Board Planter, Tall ",70
PPD-324,Hampton Urn with Pedestal                          P-324 and PD-192,695
PPD-551,Easton Urn with Pedestal             P-551 and PD-192,645
PPD-552,Millbridge Urn with Pedestal                             P-552 and PD-192,695
PPD-553,Rustic Greenwich Urn with Pedestal                                     P-553 and PD-193,645
PPD-596,Newberry Urn with Pedestal           P-596 and PD-191,570
PPD-599,Wburg Low Fretwork Urn w/Pedestal                                    P-599 and PD-191,570
PPD-668B,Martini Urn Small w/ Low Mini Pedestal                                P-668 and PD-207,95
PPD-669A,Manhattan Urn Sm w/Tall Mini Pedestal                           P-669 and PD-206,115
PPD-670B,Rustic Martini Urn Small  w/ Low Rustic Mini Pedestal                          P-670 and PD-209,95
PPD-671A,Rustic Manhattan Urn Small w/ Tall Rustic Mini Pedestal                              P-671 and PD-208,115
